transcript	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DomainType	Coverage_max	Subfamily_hits	Domains
HERVK9-int_00113	50.25756621628694	0.43472333010079695	0.41786421228943366	1.0403459241436206	0.2981792152862125	0.7227634052260521	AP | DUT | GAG | INT | RNaseH | RT	0.985	HERVK9	DUT:0.98 | AP:0.90 | RNaseH:0.67 | INT:0.52 | GAG:0.42 | RT:0.17
HERVK9-int_00264	32.84149728092514	0.4843248528221256	0.4670517714379132	1.0369832263584693	0.2997436744759597	0.7227634052260521	NA	NA	NA	NA
LOR1-int_00154	38.49915251827581	0.4675497076405434	0.45202858954860403	1.0343365850098967	0.30097883923453556	0.7227634052260521	INT	0.131	LOR1	INT:0.13
MER61-int_00072	68.86347615856337	-0.5432303859375065	0.5249652072172492	-1.0347931224186797	0.30076553551287744	0.7227634052260521	NA	NA	NA	NA
MER65-int_00388	10.003303691592356	1.4765856460162154	1.419728813232852	1.040047671254833	0.2983177534315646	0.7227634052260521	NA	NA	NA	NA
MST-int_00065	17.060002031569795	-0.5270479894593818	0.5057172437331351	-1.0421791939875058	0.2973286074017779	0.7227634052260521	NA	NA	NA	NA
HERV3-int_00125	3933.220546870346	-0.5786237797417376	0.5622903853810602	-1.0290479702042359	0.3034571336915774	0.7241246564758127	AP | ENV | GAG | INT | RNaseH | RT	0.8	HERV3	ENV:0.80 | RT:0.47 | RNaseH:0.46 | AP:0.41 | INT:0.40 | GAG:0.32
Harlequin-int_00094	47.24123200129289	-0.5804861992825822	0.5642909155867017	-1.028700238207879	0.30362055796836845	0.7241246564758127	GAG	0.103	Harlequin	GAG:0.10
MER68-int_00051	79.40569649745065	0.3405822425836293	0.3310150972591698	1.0289024440385837	0.30352551978983183	0.7241246564758127	NA	NA	NA	NA
MER57A-int_00281	8.982221501102288	0.7580288842549853	0.7398536265473883	1.024566018270957	0.3055680055011681	0.7271129585448249	NA	NA	NA	NA
HERVK3-int_00018	47.53615922511347	0.6540475312771498	0.6408285357163335	1.0206279758532284	0.30743072984901176	0.7288875558641963	INT	0.266	HERVK3	INT:0.27
MER57A-int_00623	96.16410976713478	-1.0048506560910972	0.9851021910179842	-1.0200471232864738	0.3077061124087629	0.7288875558641963	NA	NA	NA	NA
HERVL-int_00297	20.07263158661491	-0.5102165443585539	0.5014968895371678	-1.0173872560394812	0.30896924209176085	0.730227531535155	INT | RT	0.216	HERVL	INT:0.22 | RT:0.18
HERVK11-int_00041	182.99153654095963	-0.29987875353644766	0.2956772354647621	-1.01420981248381	0.31048264741067416	0.7305063636830917	NA	NA	NA	NA
MER41-int_00164	11.023530739839368	-0.690856312639566	0.6803373368685833	-1.0154614118628251	0.30988593187804137	0.7305063636830917	NA	NA	NA	NA
HERV17-int_00216	13.373978104639544	-0.6042610920969176	0.597694415526228	-1.010986678811292	0.31202280559974	0.7323855863446138	AP | ENV | GAG	0.473	HERV17	ENV:0.47 | AP:0.40 | GAG:0.19
LTR57-int_00154	32.156756170753376	0.4431014642357478	0.4388821607791859	1.0096137501899622	0.3126803792703366	0.7323855863446138	NA	NA	NA	NA
ERVL-E-int_00068	35.16864774701659	0.5077377829625324	0.5062693850501087	1.002900428024654	0.3159089060935196	0.7382960372319533	NA	NA	NA	NA
MER50-int_00281	131.23153764513128	0.411933742490976	0.4120193909894849	0.99979212507862	0.31741111760962015	0.7401546550941476	ENV	0.152	MER50	ENV:0.15
HERV4_I-int_00145	258.68511037113814	-0.4643028317480489	0.46709511455756453	-0.99402202523107	0.32021214469327247	0.7417303440129563	ENV	0.072	HERV4_I	ENV:0.07
HERVH-int_01249	21.506869731350633	-0.5646515287545346	0.5668463717808889	-0.9961279755227882	0.3191879687539406	0.7417303440129563	GAG | RT	0.248	HERVH	RT:0.25 | GAG:0.12
MER92-int_00257	49.983681470331746	0.6491984111503996	0.652773015814861	0.9945239699285068	0.3199678417075984	0.7417303440129563	NA	NA	NA	NA
ERVL-E-int_00001	49.77175186767601	0.5271013399552201	0.5354710272389387	0.9843694861944718	0.3249338755329327	0.7434484768502236	NA	NA	NA	NA
HERVH-int_00550	137.22371557987873	-0.8920797267291412	0.900382474173816	-0.9907786438732125	0.32179367961241206	0.7434484768502236	AP | GAG | INT | RT	0.824	HERVH	AP:0.82 | RT:0.34 | INT:0.19 | GAG:0.14
LTR43-int_00071	10.361755027643495	-0.5717255582466494	0.5804583362387582	-0.9849553750081439	0.32464599124263227	0.7434484768502236	NA	NA	NA	NA
LTR49-int_01058	323.36878526512845	0.36715674751501753	0.37320299235363913	0.9837990451242354	0.3252143289373471	0.7434484768502236	NA	NA	NA	NA
MER21-int_00555	9.14621953681115	0.7168307371013224	0.7271974996399315	0.9857442269208266	0.32425864067410265	0.7434484768502236	NA	NA	NA	NA
MER4B-int_00814	10.815176282142431	-1.0650196143151636	1.0821554456566858	-0.9841650925379546	0.3250343461605269	0.7434484768502236	NA	NA	NA	NA
PRIMA4-int_00025	22.85539042460219	0.4507760159209029	0.46061751903097675	0.9786341102900777	0.32776079898595323	0.7476373780790697	NA	NA	NA	NA
HERV9NC-int_00070	14.360577581484199	-0.6029045128406704	0.618083963667792	-0.9754411184897199	0.32934149572485616	0.7484649662006233	AP | ENV | GAG | RNaseH | RT	0.71	HERV9NC	RT:0.71 | RNaseH:0.54 | AP:0.38 | GAG:0.21 | ENV:0.14
HERVL66-int_00067	18.503202478633703	-0.5131234485882411	0.5262729325632796	-0.9750139458797696	0.3295533423290232	0.7484649662006233	DUT	0.255	HERVL66	DUT:0.26
HERVE-int_00167	49.42330410733787	0.49022504141257833	0.5051104204799576	0.9705304454949967	0.33178215677882705	0.7518959267260432	INT | RNaseH	0.729	HERVE	RNaseH:0.73 | INT:0.46
HERV9NC-int_00030	25.679594192988166	-1.0773034291419943	1.1148613921462447	-0.9663115403683082	0.3338883130993209	0.7539831756836706	AP | ENV | GAG | RNaseH | RT	0.829	HERV9NC	RNaseH:0.83 | RT:0.56 | AP:0.38 | ENV:0.28 | GAG:0.14
MER4-int_00631	266.16471450116364	-0.4911732328845465	0.5085653370069819	-0.9658016328348453	0.33414345130584827	0.7539831756836706	NA	NA	NA	NA
Harlequin-int_00001	30.967806103441564	0.5849798332380104	0.6079429102606535	0.9622282345347234	0.33593496922742216	0.7562603025786089	ENV	0.46	Harlequin	ENV:0.46
MER34B-int_00655	16.432430673110517	0.5378546387090151	0.5600163101603757	0.9604267392765506	0.33684048587905435	0.7562603025786089	NA	NA	NA	NA
MER57-int_00470	60.078845071782425	0.36821529688480087	0.38434171556579716	0.9580414562669674	0.3380418544477449	0.7562603025786089	NA	NA	NA	NA
MER61-int_00071	122.92360630964004	-0.46128182503026133	0.4810507452420815	-0.9589047093111315	0.33760675214495	0.7562603025786089	NA	NA	NA	NA
ERV3-16A3_I-int_00151	60.20802283807048	-0.42007178574456056	0.4403664138550496	-0.9539142235375625	0.3401270630767907	0.759302846570149	NA	NA	NA	NA
MER41-int_00190	12.034957783799666	0.6240891566187023	0.6598234113238634	0.9458426995891762	0.3442288230436971	0.7668246334611721	NA	NA	NA	NA
HERVS71-int_00060	266.47216928826555	0.3766111870610374	0.3989028324771959	0.9441176055889932	0.3451095535734465	0.7671543579435213	AP | ENV | GAG | INT | RNaseH | RT	1	HERVS71	AP:1.00 | RT:0.75 | RNaseH:0.64 | GAG:0.51 | INT:0.46 | ENV:0.35
LTR37-int_00894	9.523678806534944	-0.6156976069001275	0.6550332284325231	-0.9399486624113335	0.3472438945482697	0.7702634694746576	NA	NA	NA	NA
ERV3-16A3_I-int_01318	65.74075936504539	-0.3154721474648186	0.3392580012139126	-0.9298885990485564	0.35242876655679134	0.771951712520838	NA	NA	NA	NA
HERVH-int_00356	43.627432950977735	0.3924405738806234	0.4199831899038631	0.9344197180140845	0.3500874304111267	0.771951712520838	AP | ENV | GAG | INT | RNaseH | RT	1	HERVH	RNaseH:1.00 | AP:0.98 | RT:0.33 | INT:0.27 | ENV:0.14 | GAG:0.12
HERVS71-int_00002	25.75002620883567	-0.5089287241886752	0.543930075993084	-0.9356510085593175	0.3494529025502266	0.771951712520838	NA	NA	NA	NA
Harlequin-int_00237	16.894441542943227	-0.6485319066795017	0.6963414254168677	-0.9313418432506084	0.35167676378669555	0.771951712520838	ENV | INT	0.418	Harlequin	ENV:0.42 | INT:0.11
LTR37-int_00203	364.0545912646271	0.2847250759466154	0.3053070610532772	0.9325859512202039	0.35103378974821103	0.771951712520838	NA	NA	NA	NA
PRIMAX-int_00103	14.227305689830008	-0.5616155934259313	0.60322946985366	-0.9310148483995253	0.3518458834473777	0.771951712520838	RNaseH	0.214	PRIMAX	RNaseH:0.21
HERVH-int_00345	38.46375859171438	-0.715235687939546	0.7723503050368365	-0.926050890735951	0.3544195336397211	0.7730776077516417	AP | GAG | INT | RT	0.838	HERVH	AP:0.84 | RT:0.51 | INT:0.21 | GAG:0.14
MER84-int_00024	49.16537232589595	-0.3614325107059641	0.3902893976759515	-0.9260628468469271	0.35441332053633234	0.7730776077516417	NA	NA	NA	NA
MER61-int_00343	17.021114869391514	0.5212222295900141	0.5669855530320369	0.9192866146283677	0.35794567720971726	0.7791457880219834	NA	NA	NA	NA
HERVKC4-int_00022	9.749316170630403	-0.6761381049731362	0.7385630978847454	-0.9154777796367092	0.3599408623929419	0.7818632425838384	NA	NA	NA	NA
ERVL-B4-int_00731	12.900412784689259	-0.739163309995474	0.8125776785240998	-0.9096524917322739	0.36300580631000967	0.7848577754185103	NA	NA	NA	NA
HERVE-int_00146	17.706849940391635	-0.4509966952943051	0.4958956990615203	-0.909458775601026	0.3631080088742848	0.7848577754185103	GAG	0.114	HERVE	GAG:0.11
LTR19-int_00057	11.14616771909688	-1.1156276478985474	1.2278713779632198	-0.9085867362989916	0.36356831048517435	0.7848577754185103	NA	NA	NA	NA
ERVL-E-int_04438	64.25957791278731	-1.2443978339745174	1.3848221114176005	-0.8985976059413617	0.368867034375022	0.7930262525475319	NA	NA	NA	NA
HERVH-int_01071	19.3275305184633	-0.4948153350994068	0.5501137995527388	-0.8994781361632965	0.36839803644946306	0.7930262525475319	AP | ENV | GAG | INT | RNaseH | RT	0.881	HERVH	INT:0.88 | AP:0.79 | RT:0.73 | RNaseH:0.64 | ENV:0.52 | GAG:0.19
HERVE_a-int_00136	19.25344162558073	0.4165944215809119	0.4667236995332882	0.8925932452058803	0.37207503781205115	0.7982839438303639	NA	NA	NA	NA
HERVH-int_00198	10.105080687824659	-0.7841954881290543	0.8800666879201782	-0.8910637101630423	0.37289499217620126	0.7984070691380015	AP | ENV | GAG | INT | RNaseH | RT	1	HERVH	RNaseH:1.00 | RT:0.73 | INT:0.60 | AP:0.43 | ENV:0.38 | GAG:0.17
LTR57-int_00282	25.812430132371286	-0.4652590415071911	0.5236881425682073	-0.8884276799270739	0.37431074153496063	0.7998027477287832	NA	NA	NA	NA
LTR53-int_00147	10.07990642152	0.6508340798508715	0.7340284128428249	0.8866606094037295	0.3752616517987406	0.8002015263406954	NA	NA	NA	NA
Harlequin-int_00024	375.9622634947332	0.4579068150420139	0.5215891789935471	0.8779070453984227	0.3799941654856765	0.808646120454275	ENV | GAG	0.141	Harlequin	ENV:0.14 | GAG:0.14
HERVS71-int_00036	103.58970490299532	0.329096523658726	0.3756402785087838	0.8760948771659228	0.38097845748327236	0.8090962372920611	ENV | GAG | INT | RNaseH	0.7	HERVS71	RNaseH:0.70 | INT:0.38 | GAG:0.26 | ENV:0.15
HERVK13-int_00028	30.233263388487973	-0.41669183946392907	0.47946835277009564	-0.8690705800633565	0.3848085271827623	0.8155759675310773	ENV | INT | ORFX | RNaseH	0.655	HERVK13	ENV:0.66 | RNaseH:0.60 | INT:0.54 | ORFX:0.39
HERVH-int_01300	32.60405845597077	-0.36340427033340994	0.4202668517280816	-0.8646988665395325	0.38720409175035403	0.8189953213386276	GAG	0.082	HERVH	GAG:0.08
HERV9-int_00086	105.71422363876204	0.3709712262672143	0.43297574171120334	0.8567944818364759	0.3915584758886253	0.8199715715744902	NA	NA	NA	NA
HERVH-int_00423	9.189776576907834	0.5703409632334276	0.66681153326552145	0.8553255826880252	0.3923709286352697	0.8199715715744902	AP | GAG | INT | RT	0.926	HERVH	AP:0.93 | INT:0.38 | RT:0.37 | GAG:0.13
HUERS-P3-int_00033	47.82322201022684	-0.5339326624313243	0.6268832314887345	-0.8517258647409194	0.394366261557274	0.8199715715744902	GAG | INT | RNaseH | RT	0.707	HUERS-P3	RNaseH:0.71 | RT:0.52 | INT:0.21 | GAG:0.09
LTR25-int_00287	12.330524090789403	-0.5929220282259797	0.6948953586141046	-0.8532536890280864	0.39351863583023855	0.8199715715744902	NA	NA	NA	NA
LTR49-int_00419	9.316984558073067	-0.5430048090177156	0.635058489550177	-0.8550469255238765	0.39252517006583815	0.8199715715744902	NA	NA	NA	NA
MER21-int_00104	16.510515699187863	-0.5266560114086938	0.6205343927194055	-0.8487136532444193	0.3960406470847918	0.8199715715744902	NA	NA	NA	NA
MER4-int_00758	26.977759973805753	-1.406714682923207	1.6367168849106302	-0.8594734348329387	0.3900793701588201	0.8199715715744902	NA	NA	NA	NA
MER41-int_00468	11.734942364830694	0.4715763286688473	0.5548571673471233	0.849905807153114	0.395377456717404	0.8199715715744902	NA	NA	NA	NA
MER57A-int_00495	9.945062761409657	0.7563381697437094	0.8916107631190081	0.848282906655263	0.39628043478194086	0.8199715715744902	NA	NA	NA	NA
MER61-int_00405	101.81991968422736	0.28993511020877033	0.3375131640206088	0.8590334870347951	0.3903220411231381	0.8199715715744902	NA	NA	NA	NA
MLT1-int_00167	10.870044092024424	-0.5420025876722676	0.6371326025434422	-0.8506903986840193	0.3949413580810648	0.8199715715744902	NA	NA	NA	NA
ERVL40-int_00360	10.828561365265408	-0.48556832896620417	0.5749648541859078	-0.8445182786932601	0.39837985357190236	0.8200659669745772	NA	NA	NA	NA
HERV17-int_00349	74.07896866473169	1.0401678234344693	1.2510437100127307	0.8314400329177024	0.40572509158818626	0.8200659669745772	RT	0.347	HERV17	RT:0.35
HERV9-int_00097	10.646770094667772	-0.5700946765068722	0.6828009185683341	-0.8349354270088282	0.4037540665667596	0.8200659669745772	ENV	0.496	HERV9	ENV:0.50
HERVE-int_00080	631.3216592674252	0.30555432587106207	0.3667417621125207	0.8331593438145569	0.40475486846199454	0.8200659669745772	AP | ENV | INT | RNaseH | RT	0.824	HERVE	AP:0.82 | RNaseH:0.70 | INT:0.42 | RT:0.29 | ENV:0.13
HERVH-int_00396	28.696290273742484	0.8747479991635037	1.036005320997791	0.8443470138946987	0.3984755218038048	0.8200659669745772	GAG | INT | RT	0.483	HERVH	RT:0.48 | INT:0.20 | GAG:0.12
LTR19-int_00019	20.549728138427277	-0.47055962940900414	0.5612533132761227	-0.8384086441508461	0.40180123629105374	0.8200659669745772	ENV	0.111	LTR19	ENV:0.11
LTR25-int_00310	246.50731784970236	0.40598956583850665	0.48254985373418807	0.8413422213202979	0.4001562439541831	0.8200659669745772	NA	NA	NA	NA
LTR46-int_00015	46.794100023072666	0.5092528440556888	0.6069373871282878	0.8390533436491835	0.401439376030642	0.8200659669745772	AP | GAG | RNaseH | RT	0.838	LTR46	AP:0.84 | RNaseH:0.69 | RT:0.33 | GAG:0.11
MER21-int_00585	20.11285704098147	0.4794294897487162	0.5729064251334137	0.8368373415205993	0.40268400456232445	0.8200659669745772	NA	NA	NA	NA
MER31-int_00320	11.155734611765446	-0.476527690864391	0.5695916050423511	-0.8366129111558088	0.40281018584926853	0.8200659669745772	NA	NA	NA	NA
MER68-int_00067	16.448342958521405	0.5714826927252918	0.6843668995225719	0.8350530879327589	0.4036878183926333	0.8200659669745772	NA	NA	NA	NA
PRIMA4-int_00042	16.3120443266157	-0.41517113381994464	0.4986973244254899	-0.8325112517863029	0.4051204297802564	0.8200659669745772	RNaseH	0.371	PRIMA4	RNaseH:0.37
HERVK13-int_00021	30.841797162989188	-0.4612252711225525	0.5557456562932812	-0.8299215043781685	0.406583165660164	0.8202169064473829	NA	NA	NA	NA
HERV35I-int_00146	11.148558907837703	0.5867474519761848	0.7104218206376578	0.8259141751157562	0.4088527789549909	0.8232093453189913	NA	NA	NA	NA
MER31-int_00355	9.189174355659523	0.6750975683298116	0.821239267860884	0.8220473554415709	0.4110499456756694	0.8260447084883413	NA	NA	NA	NA
HERVH-int_01091	126.6891802626873	-0.3499152677440745	0.42958835149482255	-0.8145362101334624	0.4153378371245177	0.8293172158839862	AP | ENV | GAG | INT | RNaseH | RT	0.838	HERVH	AP:0.84 | RT:0.59 | RNaseH:0.47 | INT:0.19 | GAG:0.13 | ENV:0.11
HERVIP10FH-int_00103	79.74525034013088	0.37374444807207585	0.46106078565341435	0.8106185988956012	0.41758473265875395	0.8293172158839862	NA	NA	NA	NA
HERVK14C-int_00037	13.082067638491898	0.5594797173706809	0.6946199123903187	0.8054472775555847	0.42056161893402766	0.8293172158839862	ENV	0.116	HERVK14C	ENV:0.12
HERVK9-int_00068	39.99560481073698	-0.5452132220071141	0.6736720596077483	-0.8093154736513333	0.4183337079661376	0.8293172158839862	AP | DUT | ENV | GAG | INT | RNaseH | RT	0.985	HERVK9	DUT:0.98 | AP:0.80 | RNaseH:0.53 | INT:0.35 | ENV:0.25 | RT:0.25 | GAG:0.17
HERVL18-int_00097	24.82320715791774	-0.40990751972964906	0.510699766292127	-0.802638941281944	0.42218345374036736	0.8293172158839862	RT	0.07	HERVL18	RT:0.07
LOR1-int_00290	17.807796792638264	0.5149047233849866	0.6332887743836316	0.8130646621458496	0.4161809857268592	0.8293172158839862	NA	NA	NA	NA
LTR25-int_00311	16.511768688672802	-0.5357185706970095	0.665389624228278	-0.8051201148775627	0.42075036928802106	0.8293172158839862	NA	NA	NA	NA
MER4B-int_00189	47.85830279963673	-0.3049378022399618	0.37951790674392355	-0.8034872579694006	0.4216931586260227	0.8293172158839862	NA	NA	NA	NA
MER50-int_00279	23.58432644776774	-0.41536043006140394	0.515545204666885	-0.8056721821896984	0.4204318932794159	0.8293172158839862	NA	NA	NA	NA
MLT-int_00346	24.97302012530128	0.4042997434747005	0.500557735211842	0.80769852313559	0.4192641540051415	0.8293172158839862	NA	NA	NA	NA
MLT1J-int_00242	9.504464252952326	-0.49428066970154455	0.6136225934294558	-0.8055125006709336	0.42052399562958515	0.8293172158839862	NA	NA	NA	NA
PRIMA4-int_00041	2038.803506007658	-0.2278610338722909	0.2838315332482948	-0.8028038014823352	0.42208814460250205	0.8293172158839862	INT	0.251	PRIMA4	INT:0.25
THE1D-int_00163	38.25635995230503	-1.2450379119751076	1.556170659248274	-0.8000651500372956	0.4236730513195527	0.8306848028681117	NA	NA	NA	NA
HERVE_a-int_00109	24.690737719458102	0.34872145596214993	0.4373164934909846	0.79741208290224	0.42521174413161283	0.8321433572071002	NA	NA	NA	NA
ERVL-E-int_05074	51.25520411566243	0.2942057926857586	0.369811643135185	0.7955557867014246	0.42629027356579297	0.8326976052675098	NA	NA	NA	NA
HERVH-int_00794	106.45744990206973	-0.31764601052029806	0.40087934299940214	-0.7923731069394907	0.4281431555464237	0.8332079625596759	AP | ENV | GAG | RT	0.838	HERVH	AP:0.84 | ENV:0.31 | RT:0.29 | GAG:0.12
MER68-int_00052	605.9200082238219	0.2557534353703543	0.32244950124517613	0.7931581050140649	0.42768571302078057	0.8332079625596759	NA	NA	NA	NA
ERVL-B4-int_00810	12.19525070640928	-0.4918505666502673	0.6222074498115824	-0.7904928923612375	0.42923997150967674	0.8337926719306707	NA	NA	NA	NA
HERV1_I-int_00027	9.756383899536608	0.7984655516673881	1.0155276250575018	0.7862568501001407	0.4317170263744189	0.8367121938630881	GAG	0.112	HERV1_I	GAG:0.11
MER51-int_00252	130.04149148092608	0.38703496570796614	0.49291788254835295	0.7851915692468305	0.4323412577649768	0.8367121938630881	NA	NA	NA	NA
ERVL40-int_00931	109.10603697030608	-0.2762642860897711	0.3526478751942067	-0.783399831737621	0.4333923549403677	0.8371988849124815	NA	NA	NA	NA
HERVIP10B3-int_00058	10.68684592060501	0.44492155203759326	0.5697738990887645	0.7808738742668859	0.4348766793161215	0.8385191219962785	ENV | INT | RNaseH	0.397	HERVIP10B3	INT:0.40 | ENV:0.33 | RNaseH:0.20
ERVL-E-int_03946	18.50793803290034	0.4705223031604844	0.6047347931250324	0.778063886036736	0.43653135155370804	0.8400092905830788	NA	NA	NA	NA
HERVFH21-int_00020	190.96338908831115	-0.28741444142482087	0.3699797054898278	-0.7768383972420969	0.43725411973999806	0.8400092905830788	AP | ENV | GAG | RNaseH | RT	1	HERVFH21	AP:1.00 | RT:0.69 | RNaseH:0.59 | ENV:0.25 | GAG:0.05
HERV17-int_00348	81.64712638125435	0.992259366779659	1.2798522029359485	0.7752921505338204	0.43816704658180455	0.8402214244892846	AP | GAG | RT	0.345	HERV17	RT:0.34 | AP:0.34 | GAG:0.05
HERVK13-int_00017	9.995204594357135	-0.5641050966252357	0.730682947011576	-0.7720244449831107	0.4400999494700318	0.8408478961589841	NA	NA	NA	NA
LTR46-int_00031	16.149073630678277	-0.4909543405133347	0.634914357169014	-0.7732607318921326	0.43936809032174257	0.8408478961589841	AP | GAG | RT	0.985	LTR46	AP:0.98 | RT:0.34 | GAG:0.08
MER4-int_01037	21.204914269459334	0.4660162832892557	0.6059280814319592	0.7690950420847685	0.4418368912275995	0.841096772936903	NA	NA	NA	NA
MER66-int_00016	172.23135841048548	-0.2365438785741238	0.30721253151672484	-0.7699681956536535	0.44131875892093064	0.841096772936903	NA	NA	NA	NA
LTR53-int_00153	81.56207647553659	0.27856767003191385	0.3640761433852301	0.7651357417757542	0.4441907186326675	0.8440429807775007	NA	NA	NA	NA
HERVIP10F-int_00006	9.601846427523032	-0.5360561584090267	0.7028569430082926	-0.7626817430509497	0.4456532212447214	0.8452879033391727	ENV	0.299	HERVIP10F	ENV:0.30
HERV3-int_00045	263.70174104460176	-0.37325577681226646	0.49145440528696493	-0.7594921783116764	0.44755819122536944	0.8473660510180141	NA	NA	NA	NA
MER4-int_00630	9.663428752270654	-0.5077110932110511	0.6714114480096581	-0.7561847429264384	0.4495384389852266	0.849578963208542	NA	NA	NA	NA
ERVL-E-int_00891	9.87027059999315	0.4807147987838784	0.6433245981937219	0.7472352217427921	0.4549215866932755	0.8520624351840062	NA	NA	NA	NA
LOR1-int_00286	23.99130237921855	0.39638484550637476	0.5297182738903526	0.7482936969405424	0.454283025543265	0.8520624351840062	NA	NA	NA	NA
LTR38-int_00064	29.548461211385664	-0.3696518399094742	0.49326045912907285	-0.7494049706764482	0.45361315591509693	0.8520624351840062	NA	NA	NA	NA
MER4B-int_00484	8.333360356120723	-0.4837795894815201	0.644407911699109	-0.7507350246615369	0.45281213991253577	0.8520624351840062	NA	NA	NA	NA
PRIMA41-int_00037	12.00175263183425	0.6889585093029043	0.9171540493367636	0.7511916998034539	0.4525372947354304	0.8520624351840062	RNaseH	0.864	PRIMA41	RNaseH:0.86
MLT1-int_00253	41.73949497424513	0.36087468066785017	0.48497838271924365	0.7441046725514822	0.4568131527372321	0.854077448064075	NA	NA	NA	NA
HERV17-int_00344	63.57925842288832	-0.43206069408823905	0.5931282608017959	-0.7284439515732662	0.46634186673178385	0.8618524505403713	ENV | RT	0.954	HERV17	ENV:0.95 | RT:0.39
HERVE_a-int_00037	81.6684486162311	-0.31483944057326496	0.42975217721783227	-0.7326069703974519	0.4637981785293692	0.8618524505403713	NA	NA	NA	NA
HERVK9-int_00032	223.08629723722768	-1.0169845714056318	1.4011188936706094	-0.725837454622688	0.46793842282583364	0.8618524505403713	AP | DUT | ENV | GAG | INT | RNaseH | RT	0.724	HERVK9	DUT:0.72 | RNaseH:0.62 | AP:0.49 | GAG:0.43 | INT:0.35 | RT:0.32 | ENV:0.23
HUERS-P2-int_00080	154.20011971554334	-0.34128366027095763	0.4714515127360649	-0.7238998095272211	0.4691272469333678	0.8618524505403713	NA	NA	NA	NA
MER101-int_00131	135.33866249477413	-0.22710711201088316	0.3112156244709848	-0.7297419992872395	0.46554790363127485	0.8618524505403713	NA	NA	NA	NA
MER4-int_00992	23.480139086822255	-0.42241794563182566	0.5836308691479558	-0.723775879518701	0.46920333983573226	0.8618524505403713	NA	NA	NA	NA
MER41-int_00913	81.20215666632274	0.5711666124620317	0.7850803840894112	0.7275262814323262	0.4669036215388821	0.8618524505403713	NA	NA	NA	NA
MER4B-int_00282	15.451433693146807	0.6116385174432325	0.8377484596240815	0.7300980508131162	0.4653302527146635	0.8618524505403713	NA	NA	NA	NA
MER61-int_00232	50.01434545593952	-0.28835751979611246	0.39568789952815364	-0.728749906529794	0.4661546588263111	0.8618524505403713	NA	NA	NA	NA
MER66-int_00180	9.759159219858342	-0.47583685720139923	0.6499641105619081	-0.7320971257782648	0.46410928801442325	0.8618524505403713	NA	NA	NA	NA
ERVL-E-int_02494	12.382907330844509	0.5787889163071046	0.8031719379271594	0.7206289076792866	0.47113786319645057	0.8638902675423533	NA	NA	NA	NA
ERVL-B4-int_01306	9.637139470703897	-0.49186778186682634	0.7005207800431908	-0.7021458832905714	0.48258819048379686	0.8651880743776289	NA	NA	NA	NA
ERVL-E-int_01646	44.918963263146615	0.3573985975244435	0.5063561703745185	0.7058245133264578	0.48029727573084485	0.8651880743776289	NA	NA	NA	NA
ERVL40-int_00102	15.90881854885338	-0.3934506670700991	0.5564353881917218	-0.7070913809934287	0.47950969181311986	0.8651880743776289	NA	NA	NA	NA
ERVL40-int_00425	50.39266651478672	0.44472595890747846	0.6298884023287128	0.7060392876949564	0.48016370558851906	0.8651880743776289	NA	NA	NA	NA
HERVH-int_00898	29.397535434533914	0.6617713604268053	0.9316586326567572	0.7103152777532583	0.4775086478438334	0.8651880743776289	AP | GAG | RT	0.456	HERVH	AP:0.46 | GAG:0.10 | RT:0.09
HERVIP10FH-int_00105	109.92760059037151	0.2808547971461179	0.3977882498605306	0.7060409583354688	0.480162666681297	0.8651880743776289	NA	NA	NA	NA
HERVIP10FH-int_00326	73.93825310530589	-0.3052513162813574	0.434444230057912	-0.7026248599058779	0.48228956572026355	0.8651880743776289	ENV | INT | RNaseH	0.429	HERVIP10FH	RNaseH:0.43 | ENV:0.35 | INT:0.18
HERVK9-int_00080	14.808325174211541	-0.5807365229976374	0.812435199020199	-0.7148096533705195	0.47472666938170677	0.8651880743776289	AP | DUT | ENV | INT | ORFX | RNaseH | RT	0.889	HERVK9	AP:0.89 | DUT:0.40 | RT:0.39 | RNaseH:0.38 | INT:0.34 | ENV:0.25 | ORFX:0.20
HUERS-P2-int_00081	86.78941249171932	-0.3970239409923211	0.5582765456389529	-0.7111599870955054	0.4769851006189814	0.8651880743776289	NA	NA	NA	NA
MER4-int_01185	438.75480095024017	0.23368474997257885	0.33147523053096434	0.7049840484257526	0.48082016317281684	0.8651880743776289	NA	NA	NA	NA
MER41-int_00188	17.714123807219554	0.45784601766042277	0.6507911405541049	0.7035222041753636	0.4817303742014991	0.8651880743776289	NA	NA	NA	NA
MER50-int_00280	15.312667948539165	-0.41754695830990823	0.5910726270438015	-0.7064224245981973	0.47992547953961356	0.8651880743776289	INT | RNaseH | RT	0.441	MER50	RT:0.44 | RNaseH:0.29 | INT:0.18
MER83B-int_00068	16.821076298364318	0.5260713448186946	0.7342372335078506	0.7164868802762366	0.4736907657214322	0.8651880743776289	GAG	0.059	MER83B	GAG:0.06
HERV3-int_00100	11.589475927697265	-0.5415067355687644	0.7747963139332087	-0.6989020544249065	0.48461324351680285	0.8673334460890472	RNaseH	0.379	HERV3	RNaseH:0.38
LTR37-int_00610	28.449076969938417	0.3884589958305255	0.5581040188869991	0.6960333247648193	0.4864079602252343	0.8675794452398983	NA	NA	NA	NA
